2019-12-23 18:20:21:069,0.867639,0.8642898,2.211795,0.8942449,1.201829,2.22319,0.9147133,1.527985,2.220625,0.9120945,1.679833,2.225053,0.7543395,1.424494,2.328244,0.6965982,1.146417,2.431191,0.6270391,0.9480334,2.501052,0.6190792,0.8910463,2.534012,1.049421,1.379999,2.103195,1.092551,1.158778,2.034185,1.013426,0.928137,1.897317,0.9827884,0.8566266,1.860626,0.7841743,0.8670961,2.217077,0.8116769,0.4653715,2.215698,0.8892381,0.08504605,2.32956,0.8560095,0.04864597,2.251971,0.9215475,0.8696006,2.130994,0.9445233,0.4940647,2.030994,0.9445785,0.1011227,1.964719,0.905656,0.1085559,1.906436,0.91063,1.447986,2.223659,0.6225041,0.8176103,2.554017,0.6348357,0.8690742,2.505875,0.9529606,0.7942246,1.837034,0.9735378,1.052992,1.973238
2019-12-23 18:20:21:116,0.8675414,0.8658037,2.199122,0.8954657,1.202389,2.207845,0.9173686,1.527357,2.202644,0.9186066,1.680366,2.205325,0.7572509,1.430689,2.311312,0.7009922,1.160297,2.430855,0.6317513,0.9656147,2.509423,0.6296476,0.8959159,2.540123,1.052545,1.375618,2.093122,1.089327,1.158167,2.021589,1.00096,0.9327404,1.861094,0.9693102,0.8638586,1.819942,0.7834861,0.8696307,2.202229,0.8040978,0.4638026,2.195064,0.8882926,0.0844208,2.318817,0.8529211,0.04698431,2.235246,0.9218233,0.8701921,2.120412,0.948014,0.4982857,2.025445,0.9441722,0.1002842,1.966565,0.9048032,0.1076257,1.90553,0.912926,1.447676,2.206324,0.6408126,0.8335686,2.559989,0.6447172,0.8930495,2.499,0.9389964,0.8045401,1.802329,0.9403453,1.04871,1.858526
2019-12-23 18:20:21:160,0.8675445,0.8664963,2.188051,0.896961,1.2025,2.196424,0.9202124,1.526929,2.191082,0.9242753,1.680455,2.190922,0.7593803,1.435746,2.293929,0.7032154,1.180587,2.424346,0.6404369,0.9843289,2.503628,0.6350838,0.9155104,2.533219,1.056413,1.370843,2.081359,1.086401,1.152417,2.010431,0.998923,0.9404864,1.851853,0.9600792,0.8737385,1.793487,0.7827426,0.8711169,2.189455,0.795706,0.4620576,2.170625,0.8856375,0.09026265,2.303142,0.8536368,0.05571055,2.207061,0.9223856,0.8701266,2.111148,0.9507738,0.5002197,2.022598,0.9443505,0.09937072,1.966943,0.9049153,0.1063509,1.904862,0.9154503,1.447377,2.194776,0.6477375,0.8495593,2.547239,0.6518782,0.9170971,2.494,0.9285191,0.818966,1.772083,0.993738,1.019207,1.792
2019-12-23 18:20:21:202,0.869047,0.8682119,2.167122,0.8994417,1.203231,2.177792,0.9233893,1.526763,2.174907,0.934639,1.68009,2.169584,0.7614181,1.442506,2.27265,0.7011834,1.19475,2.408208,0.6411483,0.9974368,2.486063,0.6339283,0.9425181,2.502595,1.059891,1.367622,2.071279,1.081145,1.148425,2.000049,0.9919571,0.9608663,1.831003,0.948911,0.8934186,1.763615,0.7830314,0.8749553,2.164559,0.7833429,0.4673876,2.132065,0.8892573,0.09585178,2.276056,0.8560024,0.05649173,2.188493,0.9247385,0.8698495,2.094281,0.9620755,0.5020562,2.018221,0.944649,0.1071932,1.967894,0.8817154,0.1425043,1.859367,0.9184816,1.447426,2.177973,0.6476299,0.8621553,2.51503,0.6516275,0.945228,2.462389,0.9200738,0.8433998,1.737117,0.9597386,1.029674,1.75925
2019-12-23 18:20:21:249,0.8692564,0.8695047,2.157893,0.89969,1.204382,2.171458,0.923657,1.527686,2.170974,0.9374968,1.680618,2.164727,0.7614368,1.444935,2.264545,0.6987993,1.194318,2.400854,0.6313564,0.9947407,2.467747,0.6286715,0.923198,2.485445,1.060889,1.367247,2.068644,1.08066,1.147891,1.998427,0.9905611,0.9651431,1.828714,0.9447215,0.9028308,1.758126,0.7824302,0.8770495,2.15515,0.7797796,0.4710286,2.117896,0.881514,0.09096849,2.262093,0.8520234,0.05346334,2.179016,0.9257192,0.8702049,2.085487,0.9658733,0.5029959,2.018018,0.9446301,0.1136013,1.968745,0.8831002,0.142133,1.85752,0.9187468,1.448412,2.173486,0.6353943,0.8638809,2.498719,0.649497,0.8958606,2.460417,0.9161418,0.8560503,1.726863,0.9628112,1.050207,1.740625
2019-12-23 18:20:21:293,0.8698741,0.8699322,2.151951,0.9000294,1.205188,2.165778,0.9237437,1.528776,2.1659,0.9390459,1.68121,2.161244,0.7603902,1.446933,2.255136,0.6901316,1.186748,2.385055,0.6165546,0.9849272,2.439869,0.6154749,0.9137217,2.458382,1.06169,1.367068,2.067059,1.080777,1.147513,1.998072,0.9917612,0.9737098,1.830744,0.9448517,0.9082093,1.763337,0.7825534,0.8779938,2.147596,0.7742395,0.4755418,2.105354,0.8746527,0.09642494,2.252862,0.8458369,0.06202292,2.163949,0.9266723,0.8701547,2.081031,0.9678081,0.5020595,2.017916,0.9446033,0.1160362,1.968347,0.8850895,0.1400523,1.855396,0.9188933,1.449443,2.168228,0.6324433,0.842478,2.4689,0.6307801,0.9221669,2.414895,0.9185023,0.8627189,1.730741,0.9379054,1.037646,1.764667
2019-12-23 18:20:21:355,0.869979,0.8712673,2.141357,0.8994336,1.206771,2.15947,0.9228272,1.530312,2.162904,0.9394961,1.682643,2.158981,0.7557826,1.447253,2.243749,0.6723666,1.173108,2.338223,0.5869439,0.9695961,2.369857,0.5807567,0.9072589,2.37517,1.063511,1.368071,2.066531,1.083357,1.1481,2.001263,0.997169,0.9787062,1.844572,0.9516931,0.906261,1.792237,0.7808532,0.8800129,2.134094,0.7704609,0.4769364,2.093927,0.8546858,0.09497797,2.227726,0.8141415,0.06508529,2.131927,0.9281624,0.8707614,2.073242,0.9691671,0.4996701,2.016039,0.9446572,0.1184655,1.968648,0.8883104,0.1394377,1.853546,0.9180251,1.451009,2.164511,0.5814278,0.8296938,2.388193,0.6010461,0.8847563,2.334222,0.9201751,0.8604379,1.761757,0.9825873,1.081094,1.895
2019-12-23 18:20:21:419,0.8692584,0.8723174,2.134092,0.8983111,1.207385,2.157215,0.9209877,1.530857,2.163485,0.9378872,1.683435,2.160454,0.7445698,1.443671,2.237118,0.6479018,1.160969,2.289778,0.5624182,0.9391504,2.275349,0.5478842,0.8772154,2.280935,1.066562,1.370061,2.074634,1.092434,1.149521,2.017731,1.011208,0.9679623,1.878897,0.9723415,0.8921152,1.855558,0.7780504,0.8813558,2.123127,0.7695644,0.4772815,2.091441,0.8327923,0.0841713,2.213796,0.8115393,0.05366182,2.116708,0.9289722,0.8714107,2.069294,0.9689156,0.497318,2.013214,0.944951,0.1208338,1.968306,0.8931886,0.1395219,1.850628,0.9165747,1.451505,2.164343,0.5418222,0.79186,2.300586,0.5746864,0.8751596,2.240583,0.9429334,0.8381999,1.818219,0.9545842,1.09103,1.943593
2019-12-23 18:20:21:471,0.8696924,0.8723513,2.131916,0.8958658,1.207272,2.158451,0.9094693,1.530541,2.175647,0.9283627,1.684503,2.172574,0.7302383,1.436755,2.234395,0.6277059,1.153318,2.238093,0.5463823,0.9309229,2.179601,0.5326794,0.8648055,2.173101,1.068338,1.369523,2.100558,1.101341,1.14132,2.056119,1.040318,0.9523621,1.932847,1.009564,0.8745081,1.894553,0.7773188,0.8809652,2.118059,0.7684897,0.4760809,2.092258,0.7897936,0.106014,2.210421,0.8069313,0.08172524,2.1334,0.9305477,0.8715622,2.068821,0.9682443,0.494346,2.012503,0.9449271,0.1134815,1.966377,0.9124988,0.102829,1.894235,0.9075153,1.451265,2.173049,0.5252619,0.7828465,2.171619,0.568081,0.8710487,2.141926,0.981916,0.8126701,1.872662,0.9677694,1.073853,1.890241
2019-12-23 18:20:21:529,0.8697232,0.8720381,2.131961,0.8925654,1.205957,2.161873,0.9027196,1.528457,2.183299,0.9223748,1.683012,2.18056,0.7226939,1.432488,2.232425,0.6223044,1.152782,2.216794,0.5425946,0.9256829,2.120961,0.5310448,0.8690844,2.109991,1.065942,1.369417,2.118819,1.103495,1.133053,2.079836,1.05348,0.9407008,1.957306,1.030003,0.8659062,1.928538,0.7767677,0.8801796,2.117275,0.7667449,0.4678017,2.099744,0.7878732,0.09911859,2.212613,0.7962567,0.08440185,2.120565,0.9317773,0.8709837,2.070817,0.9677008,0.4920946,2.013137,0.9449532,0.1092913,1.965699,0.9084589,0.1048536,1.894872,0.9013326,1.44932,2.180002,0.5280363,0.7881394,2.104151,0.5675756,0.8635014,2.080886,1.008793,0.8009679,1.89588,1.001067,1.08313,1.973796
2019-12-23 18:20:21:585,0.8705732,0.8680475,2.1432,0.881642,1.201969,2.181411,0.8832802,1.525029,2.206621,0.9049777,1.677943,2.201594,0.7030716,1.423745,2.234246,0.6075763,1.161294,2.163341,0.5562171,0.9530351,2.027102,0.5425336,0.8925744,1.996767,1.060731,1.368645,2.156551,1.107415,1.119709,2.124728,1.088004,0.9152138,2.01257,1.07611,0.8508046,1.995353,0.7756912,0.877193,2.120133,0.7661954,0.4658954,2.117365,0.8275288,0.07593977,2.214736,0.7904085,0.07752025,2.097186,0.936774,0.8674519,2.0953,0.9649398,0.4847828,2.02119,0.9449193,0.1057663,1.964838,0.9102881,0.1055485,1.894281,0.8839061,1.445763,2.202688,0.5470598,0.8203622,1.9756,0.5820555,0.8920397,1.980562,1.070413,0.7739928,1.966908,1.019923,1.070266,2.013974
2019-12-23 18:20:21:651,0.8707287,0.8660045,2.154345,0.8769928,1.200641,2.191828,0.875615,1.524058,2.216236,0.8973348,1.675869,2.209563,0.6938736,1.421723,2.234896,0.6074982,1.168964,2.157121,0.5646647,0.981226,1.994105,0.5523137,0.9129564,1.947728,1.053611,1.36984,2.177001,1.107729,1.11529,2.152853,1.108749,0.9126405,2.043396,1.105536,0.843281,2.02143,0.774816,0.8752764,2.124615,0.7676277,0.4578322,2.134575,0.7995762,0.111163,2.213924,0.8137276,0.0725925,2.149462,0.9379382,0.8657818,2.112028,0.9634973,0.4832314,2.027808,0.9452619,0.1028378,1.964826,0.9111613,0.1058512,1.896338,0.8769704,1.44472,2.21249,0.5519361,0.842133,1.917413,0.585436,0.8384857,1.97,1.103523,0.767162,2.000054,1.047291,1.075881,2.054
2019-12-23 18:20:21:698,0.8696487,0.8618845,2.187809,0.8653159,1.196995,2.216349,0.8559996,1.520591,2.23368,0.8778294,1.672286,2.223377,0.6779292,1.419949,2.236247,0.6068172,1.19207,2.140814,0.5865273,1.028442,1.954152,0.5883892,0.9646714,1.879025,1.039274,1.371089,2.212513,1.10675,1.113729,2.213152,1.145406,0.9050389,2.111204,1.154696,0.8405671,2.0939,0.7725319,0.8695704,2.147279,0.7672264,0.4580085,2.156291,0.7975399,0.1224832,2.212484,0.7811158,0.1176836,2.079982,0.9374315,0.863017,2.154078,0.9582255,0.4775259,2.047686,0.9456826,0.09913576,1.963352,0.9094635,0.1089984,1.896976,0.8593088,1.441236,2.231532,0.5953193,0.9135192,1.843539,0.628738,0.9186837,1.9008,1.156736,0.7699918,2.07319,1.112327,1.030946,2.082864
2019-12-23 18:20:21:750,0.8601698,0.8584594,2.219599,0.8517287,1.191972,2.243682,0.8387102,1.514394,2.25461,0.8592555,1.664322,2.234481,0.6641084,1.416644,2.240905,0.5926452,1.2121,2.106793,0.6163376,1.062529,1.929762,0.6356899,0.9998864,1.844812,1.027168,1.373315,2.25075,1.109876,1.115347,2.271239,1.162577,0.9118817,2.189719,1.179912,0.8457918,2.175427,0.7638964,0.8668845,2.173254,0.7637839,0.4659585,2.182125,0.7961813,0.1228819,2.216622,0.787872,0.1192462,2.085478,0.9274343,0.8581647,2.191352,0.9551092,0.4682055,2.074549,0.9475417,0.1001848,1.958368,0.9391974,0.1427866,1.848978,0.8428249,1.435287,2.254215,0.6555654,0.9531606,1.807736,0.6827065,0.9660391,1.853,1.183465,0.7837039,2.157621,1.16778,0.9748575,2.18
2019-12-23 18:20:21:872,0.8558708,0.8556544,2.240583,0.8445777,1.187145,2.263733,0.8287435,1.507718,2.273389,0.8444698,1.655748,2.244567,0.6533297,1.409382,2.248564,0.5918639,1.20828,2.105347,0.6375909,1.069869,1.925669,0.6806338,1.01617,1.840268,1.016397,1.373886,2.282582,1.113414,1.114454,2.323858,1.17192,0.9070848,2.262006,1.182737,0.8546584,2.256532,0.7595378,0.8644251,2.191266,0.7618843,0.4695599,2.200136,0.795598,0.1243547,2.224773,0.7927258,0.1240443,2.095273,0.9235063,0.8550863,2.214814,0.9498996,0.4582841,2.102757,0.9507749,0.08672667,1.960329,0.9466049,0.132937,1.861259,0.833535,1.429053,2.273361,0.706476,0.977194,1.805243,0.6701047,0.9709691,1.8288,1.185941,0.78899,2.242975,1.160234,1.012189,2.254167
2019-12-23 18:20:21:955,0.8538421,0.8562514,2.288636,0.839519,1.186378,2.308468,0.8208055,1.505836,2.31433,0.8350676,1.65174,2.278385,0.6418744,1.40244,2.283339,0.6026068,1.1766,2.17097,0.702976,1.016083,2.004124,0.7383986,0.9689924,1.939971,1.008014,1.375345,2.336554,1.105224,1.10466,2.407238,1.153772,0.8891459,2.378015,1.156946,0.8386273,2.383137,0.7581519,0.8629153,2.23474,0.7587965,0.4720591,2.231571,0.7933885,0.1222537,2.233203,0.7937077,0.1298749,2.107408,0.9212723,0.8576806,2.267145,0.9651194,0.4489157,2.174545,0.9900044,0.0659498,2.121902,0.9705048,0.07536554,2.045174,0.8262805,1.427415,2.315301,0.7756901,0.9279271,1.911798,0.7296453,0.9310959,1.941556,1.157504,0.7807506,2.387077,1.108362,1.035909,2.3442
2019-12-23 18:20:22:022,0.8524748,0.8529528,2.306429,0.8381793,1.184988,2.327064,0.8195189,1.506452,2.333759,0.8391075,1.652294,2.307152,0.6432482,1.399483,2.304282,0.6245046,1.170277,2.233926,0.7081133,0.9684333,2.079373,0.7411213,0.9009113,2.040044,1.004834,1.373905,2.358136,1.096395,1.097852,2.422188,1.138865,0.8803364,2.401447,1.141435,0.8269525,2.414284,0.7565775,0.8596037,2.25446,0.758423,0.4707494,2.244508,0.7942145,0.1199042,2.240094,0.7943315,0.1302604,2.115782,0.9203254,0.8544198,2.282995,0.9701952,0.465901,2.216247,1.008427,0.06315553,2.239672,1.00293,0.06191409,2.160156,0.8249751,1.427518,2.334523,0.7803784,0.8514125,2.017736,0.7152445,0.8844708,2.147182,1.145892,0.770267,2.420551,1.102315,1.029856,2.375583
2019-12-23 18:20:22:104,0.8572546,0.8521366,2.319169,0.8424158,1.185047,2.346822,0.8228509,1.507608,2.361425,0.8457479,1.65247,2.33164,0.6483831,1.395868,2.332857,0.6307495,1.165651,2.268346,0.6916112,0.914894,2.14683,0.7060585,0.860239,2.141375,1.008648,1.370854,2.380175,1.071317,1.115723,2.420984,1.121413,0.8778487,2.414289,1.123543,0.823171,2.416249,0.7606094,0.8575171,2.268075,0.7594596,0.4730352,2.253144,0.7927054,0.1229291,2.24396,0.7913344,0.1343565,2.1196,0.9259306,0.8547738,2.294913,0.9881604,0.4659391,2.261865,1.018774,0.0623548,2.366193,1.03125,0.04921877,2.257813,0.8285613,1.428378,2.360151,0.7330506,0.7846265,2.133072,0.7458708,0.8862436,2.150421,1.130962,0.7721872,2.424051,1.121825,1.029036,2.4032
2019-12-23 18:20:22:166,0.867152,0.8526536,2.332202,0.8519839,1.184989,2.366497,0.8320664,1.506663,2.38729,0.8573963,1.650558,2.364951,0.6543808,1.393055,2.357402,0.6264067,1.147112,2.309047,0.6475236,0.9060231,2.222656,0.6613932,0.8450493,2.225492,1.015815,1.366843,2.404118,1.072453,1.116184,2.430516,1.122422,0.8683431,2.429658,1.104663,0.8295176,2.400291,0.7703015,0.8577166,2.28275,0.7595135,0.476721,2.259773,0.7908059,0.1258404,2.244855,0.7894563,0.1377105,2.120619,0.9358636,0.8555122,2.306378,1.000112,0.4792104,2.308413,1.016425,0.09174871,2.478563,1.041627,0.04256296,2.386142,0.8378518,1.427671,2.38452,0.6485019,0.7625456,2.226045,0.7029235,0.8572791,2.210911,1.096835,0.7806148,2.385833,1.108435,1.000188,2.384857
2019-12-23 18:20:22:217,0.8807083,0.8496046,2.35767,0.866566,1.181701,2.396041,0.8481463,1.503391,2.420469,0.8708628,1.648427,2.397952,0.6644571,1.391168,2.390525,0.6174743,1.122064,2.344767,0.5945018,0.8832405,2.282101,0.596567,0.8274904,2.287979,1.024576,1.363236,2.427477,1.081572,1.099805,2.457208,1.10536,0.8684057,2.400936,1.098147,0.8178254,2.383945,0.7835547,0.8561298,2.309629,0.7607409,0.4808959,2.269867,0.7896585,0.1306281,2.247078,0.7861459,0.1428175,2.12289,0.9496029,0.8511136,2.330517,1.011739,0.4715592,2.369717,1.023275,0.0627414,2.563337,1.033203,0.04531252,2.486328,0.8535242,1.42436,2.416807,0.6039678,0.7437868,2.292684,0.6175067,0.7831331,2.212333,1.094085,0.7520262,2.368495,1.109002,0.999994,2.366923
2019-12-23 18:20:22:266,0.886978,0.8476406,2.375182,0.8721365,1.180385,2.409675,0.8530088,1.502677,2.43066,0.8794578,1.648972,2.416213,0.6706506,1.39012,2.408681,0.6094854,1.111768,2.365069,0.570151,0.8772463,2.326019,0.549585,0.8206276,2.310971,1.030745,1.359817,2.441582,1.082351,1.098876,2.461514,1.111661,0.8510692,2.388113,1.095504,0.8086689,2.368607,0.7892076,0.8553346,2.325689,0.7639185,0.4809423,2.277344,0.7898955,0.1350079,2.249227,0.7854694,0.1471518,2.12524,0.9565377,0.8478647,2.349445,1.013071,0.4601677,2.398532,1.020485,0.07030308,2.597901,1.033203,0.04358625,2.488055,0.8585691,1.423501,2.427816,0.5597974,0.7428428,2.326271,0.5793247,0.8151147,2.283122,1.088647,0.748902,2.353786,1.107016,0.9808494,2.35275
2019-12-23 18:20:22:316,0.8921958,0.8446568,2.404324,0.884093,1.176844,2.442398,0.8722753,1.498822,2.466818,0.9007097,1.645517,2.45388,0.6862617,1.391664,2.444367,0.5965631,1.122851,2.415791,0.5093212,0.8962712,2.345646,0.4898774,0.8375304,2.346479,1.046283,1.353248,2.471111,1.100267,1.08564,2.467745,1.111668,0.8778778,2.376444,1.102016,0.8260562,2.343354,0.7941518,0.8557711,2.356844,0.7681531,0.4813813,2.297773,0.7892261,0.1378825,2.25594,0.7834683,0.1517764,2.132885,0.9621941,0.8416738,2.376825,1.018048,0.4437882,2.43751,1.019135,0.07039857,2.623914,1.027693,0.03435445,2.493317,0.8759717,1.419687,2.463143,0.482386,0.7569627,2.342232,0.5280358,0.8474618,2.308834,1.103372,0.7539531,2.321598,1.142832,1.006625,2.315667
2019-12-23 18:20:22:361,0.8949319,0.840158,2.421794,0.8907696,1.173127,2.460047,0.8827148,1.495966,2.484769,0.9094216,1.641579,2.471064,0.6965987,1.389739,2.464685,0.5957313,1.1275,2.435112,0.4979677,0.9055998,2.362712,0.4688005,0.8494916,2.365053,1.056832,1.34428,2.488724,1.108656,1.082478,2.472968,1.118646,0.880891,2.366746,1.116559,0.8289125,2.332542,0.7967206,0.8533891,2.374795,0.7715355,0.4795495,2.306485,0.7897467,0.1376221,2.258045,0.7838678,0.1541008,2.135991,0.9652067,0.835062,2.393616,1.021681,0.441194,2.460186,1.017823,0.04901993,2.64126,1.046753,0.01324368,2.529159,0.8854847,1.416602,2.481007,0.4557658,0.7700111,2.363473,0.503682,0.8448067,2.326177,1.117069,0.7622623,2.310512,1.146669,1.020577,2.29575
2019-12-23 18:20:22:420,0.9062462,0.832607,2.464843,0.9093392,1.163985,2.50278,0.9080392,1.485429,2.527146,0.9328951,1.631993,2.508806,0.7179467,1.385039,2.505978,0.5988641,1.137505,2.475736,0.4784183,0.924212,2.401664,0.4461467,0.8716168,2.401706,1.080796,1.331817,2.521011,1.129759,1.084574,2.488989,1.137537,0.8966618,2.357912,1.143442,0.8474952,2.307732,0.8078753,0.8470259,2.420455,0.7804565,0.479516,2.333522,0.7899532,0.1327981,2.262011,0.7829576,0.1571866,2.143605,0.9767897,0.8264213,2.43391,1.021446,0.4358692,2.504539,1.017226,0.0499872,2.651463,1.043436,0.01495552,2.53132,0.9091769,1.406387,2.523474,0.4167925,0.8072796,2.403977,0.4708913,0.8478174,2.359,1.13806,0.7853185,2.277372,1.145617,1.087305,2.269929
2019-12-23 18:20:22:470,0.9226403,0.8262259,2.513335,0.9284276,1.157274,2.544592,0.9291975,1.478745,2.563041,0.9566998,1.624776,2.545366,0.7396396,1.378956,2.548837,0.6155608,1.135352,2.516523,0.4768154,0.928314,2.431116,0.4508732,0.8748158,2.438807,1.106678,1.323548,2.559823,1.149283,1.084412,2.510766,1.156827,0.9129966,2.357559,1.163181,0.8573739,2.306079,0.8249786,0.8404226,2.470373,0.7896264,0.4788091,2.359027,0.7900774,0.124097,2.262539,0.7835697,0.1577161,2.15084,0.9925466,0.8202571,2.480929,1.024491,0.4293562,2.535948,1.015324,0.05760872,2.660934,1.030651,0.01888239,2.549269,0.929879,1.399659,2.560779,0.4210781,0.8149375,2.43849,0.4851398,0.8610533,2.416652,1.157176,0.8011176,2.276217,1.167456,1.085503,2.263909
2019-12-23 18:20:22:517,0.9289752,0.8258579,2.533356,0.9363034,1.155809,2.56455,0.9385614,1.476316,2.582026,0.9678293,1.619614,2.562698,0.7488528,1.37834,2.569756,0.626937,1.134726,2.534433,0.490712,0.9275749,2.454686,0.4664683,0.873131,2.454323,1.118194,1.322831,2.581876,1.160825,1.089134,2.528485,1.16739,0.922716,2.366668,1.170147,0.8590115,2.309959,0.8312282,0.8395665,2.491369,0.7950221,0.4807249,2.367858,0.790713,0.1225159,2.262994,0.7856473,0.1601125,2.154746,0.9989941,0.8202993,2.500004,1.025139,0.4271176,2.548625,1.013951,0.0547508,2.661752,1.030735,0.01793885,2.54948,0.9388863,1.39745,2.580086,0.4399899,0.8108941,2.458267,0.5014115,0.8586801,2.4354,1.165298,0.8057436,2.277961,1.176635,1.083312,2.27008
2019-12-23 18:20:22:557,0.9371419,0.8247257,2.558493,0.9463952,1.151844,2.587284,0.950837,1.469679,2.603039,0.9809186,1.615307,2.580773,0.7593992,1.377442,2.589516,0.6377309,1.129952,2.554157,0.5088786,0.9203382,2.468473,0.4889611,0.864622,2.467812,1.12921,1.321531,2.600948,1.170718,1.091665,2.545268,1.179089,0.9257679,2.381351,1.178435,0.8594009,2.323034,0.8385047,0.8389047,2.516008,0.7998803,0.4812899,2.3757,0.7906234,0.1214015,2.264238,0.7862345,0.1609324,2.157857,1.008106,0.8186496,2.525599,1.027311,0.4416628,2.559615,1.013639,0.05233359,2.66538,1.029648,0.01695204,2.550936,0.9505883,1.391472,2.601479,0.4639814,0.8013418,2.473609,0.5261694,0.8573561,2.4551,1.173397,0.8054148,2.290949,1.180599,1.089452,2.2797
2019-12-23 18:20:22:617,0.9514028,0.8160541,2.605665,0.9619507,1.142891,2.629276,0.9673902,1.46078,2.63932,0.9985755,1.605259,2.615803,0.7773849,1.372383,2.631953,0.6663293,1.110105,2.602176,0.5835174,0.9023292,2.511641,0.5618647,0.8413647,2.495435,1.147698,1.311814,2.640928,1.187728,1.087932,2.582016,1.196212,0.9151453,2.408884,1.191233,0.8471463,2.357174,0.8525574,0.8314325,2.564124,0.809518,0.4806743,2.396482,0.7957035,0.119867,2.272247,0.7916508,0.1616384,2.168375,1.022652,0.8088959,2.571869,1.034884,0.4182872,2.603856,1.010857,0.04561913,2.672447,1.027188,0.01542556,2.555684,0.9669319,1.382512,2.639235,0.553524,0.7594501,2.497459,0.6005635,0.8374398,2.4836,1.184231,0.7928559,2.326761,1.194941,1.067157,2.302154
2019-12-23 18:20:22:661,0.9567887,0.8160526,2.621135,0.9675117,1.141675,2.643864,0.9731876,1.458447,2.65314,1.00572,1.602832,2.631515,0.782849,1.371641,2.648349,0.6828899,1.104568,2.620421,0.6268411,0.8871897,2.534983,0.6070226,0.8284665,2.510779,1.152688,1.311942,2.653696,1.191905,1.084585,2.602988,1.203582,0.9035153,2.428617,1.198313,0.8355868,2.382617,0.8578486,0.8311864,2.579038,0.8159167,0.4821535,2.412028,0.7973657,0.1179615,2.276814,0.793377,0.1619679,2.175118,1.028117,0.8091022,2.587817,1.037296,0.4169375,2.61358,1.011369,0.04111421,2.676249,1.026696,0.01726508,2.557619,0.9726665,1.380446,2.653239,0.5995672,0.7579608,2.507001,0.6375835,0.7759918,2.5065,1.191885,0.7816964,2.347636,1.202001,1.061117,2.334728
2019-12-23 18:20:22:702,0.9648528,0.8193666,2.641193,0.9743637,1.144308,2.66631,0.979013,1.460415,2.678088,1.012529,1.605672,2.654187,0.7914543,1.372689,2.675499,0.7093517,1.112767,2.656365,0.7043849,0.8737569,2.565368,0.7208951,0.8180111,2.548909,1.16015,1.310768,2.681707,1.194875,1.075897,2.638129,1.211232,0.888297,2.50061,1.208088,0.8133312,2.453233,0.8658957,0.834711,2.597961,0.8227515,0.48398,2.429867,0.8008946,0.09251082,2.305166,0.8011292,0.1044881,2.221474,1.036175,0.8120219,2.60902,1.038218,0.4062833,2.635572,1.010916,0.0306946,2.680672,1.025753,0.01811099,2.556543,0.9787334,1.382575,2.677552,0.7254044,0.7274131,2.537545,0.7620559,0.8229856,2.51925,1.205027,0.7466747,2.422552,1.21364,1.029647,2.412833
2019-12-23 18:20:22:749,0.9671465,0.8227608,2.659944,0.9763909,1.147238,2.683433,0.9807374,1.462929,2.693415,1.015262,1.608803,2.670822,0.7943464,1.374068,2.686877,0.7179198,1.11644,2.670393,0.7334654,0.8830669,2.586987,0.7556202,0.8111596,2.563506,1.161742,1.314719,2.698572,1.193966,1.07473,2.670692,1.211341,0.8761386,2.550813,1.212932,0.7988409,2.499905,0.8686805,0.8383308,2.615824,0.8250889,0.4864617,2.442491,0.8075079,0.07377696,2.349576,0.788522,0.09702432,2.2583,1.038075,0.8150472,2.628629,1.037561,0.3975255,2.648479,1.010304,0.02320099,2.684625,1.033652,0.01122963,2.592065,0.9805336,1.385188,2.693344,0.7562753,0.7178926,2.532879,0.7850458,0.8261976,2.516318,1.212959,0.7344021,2.470589,1.219172,1.012777,2.455182
2019-12-23 18:20:22:790,0.9699929,0.8268154,2.674179,0.9792888,1.150874,2.696567,0.9836527,1.466193,2.705475,1.016839,1.610374,2.682117,0.7960471,1.376228,2.698471,0.7259807,1.119968,2.685702,0.7398214,0.8909903,2.595209,0.7618027,0.820898,2.56808,1.160903,1.315259,2.707899,1.194972,1.066718,2.687302,1.212215,0.8654903,2.584992,1.21458,0.785432,2.545996,0.8707916,0.8416383,2.629179,0.8272179,0.481182,2.458762,0.8105707,0.06079793,2.402995,0.7919922,0.07753909,2.322266,1.041775,0.8197534,2.643727,1.036855,0.3994972,2.651954,1.01001,0.02115452,2.686654,1.030088,0.01091516,2.589698,0.9834475,1.38854,2.705673,0.7646573,0.7302015,2.543414,0.7938997,0.8410401,2.525737,1.212005,0.7149928,2.526607,1.225719,0.9910471,2.508682
2019-12-23 18:20:22:833,0.9816312,0.8292912,2.695775,0.9840734,1.152219,2.715536,0.9828274,1.466684,2.722593,1.016428,1.608747,2.706556,0.79856,1.379558,2.719839,0.7245936,1.127474,2.702216,0.7373032,0.8897865,2.59762,0.7550116,0.8288195,2.578201,1.162557,1.316381,2.73703,1.198219,1.050495,2.742086,1.206994,0.834954,2.666225,1.206635,0.759714,2.637683,0.8808254,0.8423891,2.647261,0.8266188,0.4662692,2.493369,0.8243102,0.03904045,2.531198,0.7929688,0.0433594,2.419922,1.055004,0.8241034,2.669416,1.035372,0.4319958,2.671225,0.9997922,0.01540017,2.695304,1.028011,0.01015437,2.591961,0.9839392,1.389223,2.723161,0.7678582,0.7271789,2.555756,0.7946019,0.8365231,2.54035,1.204175,0.6828044,2.634836,1.226209,0.9393429,2.616364
